altmetric_id,mendeley_readers,citeulikereaders,blog_users,blogs_posts_count,news_unique_users,total_posts_count,wiki_posts_count,facebook_users,facebook_posts,twitter_users,twitter_posts,other_articles,mean,rank,perc,scored_higher_than,sample_size,users_lecturer,users_student_pg,users_student_phd,users_student_doct,users_researcher,users_other,users_prof_assoc,users_prof,users_medi,users_ss,users_psych,users_earth,users_agri,users_arts,users_id,users_au,altmetric_score,altmetric_score_1y,altmetric_score_6m,altmetric_score_3m,altmetric_score_1m
2472407,1149,0,1,1,0,6,1,0,0,0,0,5038209,5.974618305,328927,93,4709270,5038209,10,262,64,240,39,49,33,0,111,2,114,310,5,42,6,19,14.424,5.424,5.424,5.424,0
2484007,287,10,6,6,16,163,1,13,13,110,124,5172305,6.104528245,11812,99,5160630,5172305,8,86,14,63,9,23,20,11,30,14,19,163,16,15,2,4,241.572,12.85,1,0,0
2484079,353,4,26,26,60,1108,2,95,96,823,868,5187343,6.124044064,339,99,5187037,5187343,6,85,15,80,18,32,26,22,16,168,4,70,4,28,3,13,1368.482,264.504,246.454,193.504,39.504
250029,668,12,20,22,14,359,2,2,2,302,309,5187054,6.124128646,2741,99,5184325,5187054,4,198,21,168,20,44,30,118,2,21,0,452,3,40,1,7,547.932,58.194,26.84,7,0
250280,525,1,1,1,0,71,1,2,2,55,67,5190687,6.12617051,86054,98,5104649,5190687,23,175,41,59,13,43,17,1,337,7,1,1,64,36,2,17,56.832,2.5,2,1,0
250989,1150,14,21,25,8,140,6,8,8,81,88,5181074,6.119711512,10150,99,5170978,5181074,8,308,41,290,53,78,31,212,20,13,0,756,4,69,3,11,267.852,54.43,32.33,0,0
251529,637,19,35,41,19,263,2,6,6,151,167,5181074,6.119711512,3048,99,5178080,5181074,5,141,14,210,73,39,36,121,11,25,1,302,2,38,2,15,519.526,151.732,66.91,44.83,11.5
252380,646,23,8,8,4,93,2,3,3,66,73,5181074,6.119711512,26726,99,5154410,5181074,13,121,41,71,38,25,19,315,50,68,2,23,3,18,2,21,139.552,34.55,7.55,2.85,0
252419,179,3,7,7,5,84,1,1,1,55,66,5187054,6.124128646,24990,99,5162076,5187054,3,23,12,28,28,12,7,132,15,12,0,7,4,1,2,3,146.948,44.85,8.55,7.05,0.25
252482,1021,1,2,2,4,14,0,2,2,6,6,4729227,5.54659421,71044,98,4658384,4729227,13,299,68,159,26,61,40,66,70,653,1,108,3,41,5,17,54.484,1,0,0,0
253001,488,4,22,23,18,119,1,14,16,42,45,5187054,6.124128646,6602,99,5180458,5187054,6,94,21,80,18,22,9,148,17,8,0,259,0,12,1,12,345.298,146.682,52.142,43.562,40.712
253565,1,5,6,7,4,149,1,12,12,108,113,5187004,6.12413708,17058,99,5169992,5187004,10,66,11,45,21,26,15,75,61,61,1,17,13,15,1,5,190.168,74.28,27.45,25.45,1
254462,568,0,1,1,1,134,0,19,21,103,108,5179734,6.109320573,40088,99,5139708,5179734,15,46,67,49,74,7,16,320,18,2,1,43,3,16,1,4,103.9,18.1,1,0.25,0
254652,232,11,5,5,8,289,1,164,213,37,37,5181074,6.119711512,16733,99,5164371,5181074,2,73,5,57,10,20,20,6,21,5,12,161,12,19,1,2,192.236,45.6,6,2,1
255817,138,1,3,3,2,14,2,1,1,3,3,4933359,5.854121336,94119,98,4839276,4933359,4,28,9,19,3,10,5,5,13,94,1,7,3,4,1,4,47.316,0.25,0.25,0,0
255858,541,27,5,8,1,43,2,2,2,27,29,5085521,6.024358096,66191,98,5019355,5085521,17,108,28,88,33,41,22,119,108,25,1,21,14,46,5,22,68.304,15,9,0,0
256321,618,43,10,13,2,84,1,2,2,61,63,4980609,5.893340702,25784,99,4954830,4980609,14,181,23,180,22,45,33,57,51,68,52,125,2,67,8,35,131.948,18.5,0,0,0
256445,189,5,3,3,8,17,1,0,0,5,5,4814019,5.753486813,33744,99,4780296,4814019,6,44,6,36,8,11,15,4,35,8,27,81,15,8,0,5,102.524,0,0,0,0
256446,195,1,4,4,8,16,1,0,0,3,3,5177673,6.106933594,37044,99,5140732,5177673,6,50,5,40,6,9,16,4,35,3,39,87,14,10,2,2,109.952,3,3,3,0
256447,160,0,3,3,9,18,1,0,0,3,3,4781231,5.725137813,28395,99,4752985,4781231,6,36,8,26,8,10,15,5,26,2,26,68,14,6,0,3,114.236,0,0,0,0
258068,762,14,6,6,21,354,3,34,38,94,96,5180664,6.119978228,3750,99,5177153,5180664,13,147,45,147,46,54,26,134,51,366,4,110,11,42,2,14,471.024,183.156,120.75,107.25,23
2502229,283,3,1,1,1,53,9,0,0,41,41,5187054,6.124128646,98088,98,5088964,5187054,3,87,13,40,5,15,5,7,36,1,10,176,24,9,2,5,50.388,1.35,0,0,0
2502470,259,17,0,0,0,21,1,9,9,11,11,5036026,5.965649021,408786,91,4626411,5036026,11,123,19,57,9,32,9,6,16,4,1,34,2,9,2,7,11.8,0,0,0,0
2514224,214,5,7,12,12,1872,2,223,250,797,1565,5189265,6.125304121,1119,99,5188284,5189265,5,20,10,27,21,5,4,116,7,4,1,46,3,7,3,2,825.332,342.22,178.07,82.48,30.58
2531766,188,1,1,1,0,2,0,0,0,1,1,4773711,5.497465868,350531,92,4415989,4773711,5,37,7,22,25,9,17,11,57,6,1,11,6,8,4,2,12,9,0,0,0
2536443,1031,1,22,26,48,703,0,38,38,336,370,5181074,6.119711512,776,99,5180305,5181074,9,225,53,186,31,39,36,6,19,3,28,642,4,40,7,22,963.01,72.68,39.73,26.68,3.6
2538119,1623,0,0,0,2,5,2,0,0,1,1,5098110,6.04083628,218135,95,4878763,5098110,22,347,95,331,61,78,65,6,53,2,75,940,6,45,7,19,22,0,0,0,0
2538183,6585,9,0,0,1,8,2,0,0,3,3,5181074,6.119711512,232110,95,4948360,5181074,83,962,311,968,295,244,174,4,62,0,91,1204,11,104,25,42,21.25,10.25,0,0,0
2542014,696,0,1,1,0,20,1,0,0,0,0,5176044,6.117581652,205350,96,4969682,5176044,8,189,38,77,14,37,23,3,215,3,14,15,13,20,4,11,24,3,3,0,0
2542327,796,3,1,1,0,1,0,0,0,0,0,5118997,6.059770159,859596,83,4259071,5118997,12,194,39,143,33,57,37,152,34,6,9,453,2,36,2,22,5.632,0,0,0,0
2551537,125,0,17,19,36,726,1,14,14,268,273,5190641,6.126072083,864,99,5189815,5190641,1,42,2,21,6,5,6,7,6,23,1,20,2,12,0,4,923.296,83.55,76,25,12
2573021,1016,0,11,11,10,160,2,16,19,101,106,5181137,6.119982068,11405,99,5169731,5181137,6,306,43,136,29,43,19,114,5,2,2,303,1,25,2,8,248.4,141.272,92.382,31.93,8.85
2579717,547,5,10,11,26,742,2,14,14,633,648,5184101,6.120605763,1592,99,5182638,5184101,5,167,19,137,15,37,27,21,4,14,2,124,1,38,4,17,705.59,21.238,18.888,17.888,1
2593279,306,5,46,52,9,11762,1,216,226,9953,11346,5185875,6.123009515,4,99,5186030,5185875,7,41,7,59,35,19,21,19,69,6,3,55,8,23,4,11,7022.614,856.274,227.524,154.024,25.072
2594342,296,10,4,4,14,66,1,2,2,39,40,5187054,6.124128646,22123,99,5164934,5187054,5,100,12,81,12,23,15,4,1,3,3,35,0,25,3,8,159.896,3,3,0,0
260489,344,0,1,1,0,18,1,0,0,16,16,4895214,5.819009397,173081,96,4722088,4895214,7,72,35,48,13,16,8,41,13,250,0,14,2,9,1,4,25.604,1.5,0,0,0
261523,1147,6,4,4,1,76,0,5,6,58,64,5142021,6.080728349,48577,99,5093708,5142021,11,274,63,233,32,46,45,5,16,1,45,665,2,35,8,23,88.936,1,0,0,0
261652,183,24,4,7,0,14,7,0,0,0,0,5040723,5.964965825,175055,96,4865792,5040723,3,31,9,46,20,15,8,12,11,2,3,53,7,15,2,11,26.816,0,0,0,0
261887,1648,26,0,0,1,14,2,1,1,10,10,5039474,5.964462927,190297,96,4848906,5039474,39,631,174,142,34,152,94,14,692,34,4,5,20,96,6,23,24.6,3,3,0,0
261970,1094,68,4,6,1,19,3,0,0,7,9,4906016,5.830543653,99840,97,4806242,4906016,7,355,47,318,37,89,48,74,8,4,3,733,2,69,2,23,44.412,0,0,0,0
262039,517,7,1,1,0,4,2,0,0,1,1,4859554,5.790534594,401831,91,4457593,4859554,6,161,24,58,8,24,13,11,326,56,7,10,10,21,3,18,11.336,0,0,0,0
262174,2858,100,0,0,0,60,3,3,3,41,45,5181074,6.119711512,113583,97,5067459,5181074,36,967,127,620,87,261,164,99,106,102,49,819,22,149,11,69,43.9,10.5,6.8,0,0
262436,1566,5,1,2,0,6,1,0,0,2,2,4768206,5.500045105,269150,94,4499050,4768206,22,344,82,381,50,107,108,10,16,5,86,1059,5,40,4,32,15.448,0,0,0,0
262465,901,20,1,1,0,3,1,0,0,1,1,4995410,5.912553866,416807,91,4578617,4995410,7,287,41,194,28,73,47,106,17,182,1,248,7,47,1,25,11.448,1,1,1,0
262519,398,3,2,2,1,5,1,0,0,1,1,5037615,5.96490937,181469,96,4855917,5037615,7,116,15,98,9,42,20,5,12,17,2,317,3,21,1,6,25.868,0,0,0,0
262611,1277,7,1,1,0,15,9,0,0,4,4,4901725,5.826019284,233321,95,4668431,4901725,17,489,115,111,21,120,49,2,251,42,1,17,9,63,2,18,19.146,3,3,0,0
262612,2684,37,6,6,1,24,5,1,1,9,9,5181074,6.119711512,75865,98,5105222,5181074,44,857,201,259,76,196,112,33,464,36,5,33,24,110,8,50,63.068,24.936,16.936,13.936,5.08
263003,1478,58,2,3,1,8,2,0,0,1,1,5172538,6.104891093,159384,96,5013242,5172538,11,442,54,346,49,159,76,41,24,12,15,724,4,89,3,31,31.024,1,0,0,0
263510,773,28,1,1,0,11,7,0,0,3,3,4758435,5.494627108,294814,93,4463679,4758435,10,250,18,93,91,31,19,2,6,4,0,10,3,64,4,19,14.064,0,0,0,0
263797,185,0,2,2,2,72,2,6,6,57,58,5190687,6.12617051,45989,99,5144704,5190687,1,41,4,47,16,3,8,2,1,1,5,156,1,3,0,1,94.138,0,0,0,0
263942,1626,45,1,1,0,2,0,0,0,1,1,4737144,5.691551164,495761,89,4242039,4737144,24,473,70,229,62,104,51,13,50,13,3,47,23,61,10,20,9.064,0,0,0,0
265366,3315,0,1,1,0,1,0,0,0,0,0,5181137,6.119982068,885481,82,4293591,5181137,51,796,168,771,92,196,104,3,9,1,2700,95,6,84,14,26,5.544,0,0,0,0
266091,3249,37,1,1,2,8,5,0,0,0,0,4814322,5.7520176,148079,96,4665732,4814322,18,869,206,424,69,118,99,256,6,2,21,2369,5,80,12,51,29,0,0,0,0
267476,574,17,1,1,0,6,1,0,0,3,3,4656703,5.652181842,231995,95,4424380,4656703,3,202,21,144,15,48,21,18,2,12,11,117,1,44,2,15,17.85,0,0,0,0
268999,1634,38,7,7,2,17,3,0,0,5,5,5186943,6.124126568,70904,98,5116081,5186943,11,549,60,329,38,103,61,29,8,5,2,1056,8,111,2,41,66.88,24.608,7,7,7
269088,294,2,4,4,7,17,3,0,0,1,3,5159944,6.097734892,44284,99,5115659,5159944,4,67,14,57,10,28,17,18,19,65,2,158,0,13,1,8,95.896,31,28,20,0
269243,740,2,1,3,1,10,1,0,0,1,1,4823705,5.758230668,212907,95,4610874,4823705,8,190,29,161,22,46,37,5,5,1,36,449,3,54,6,7,20.378,8,0,0,0
269601,1025,14,9,12,2,25,2,0,0,4,4,5180722,6.109528412,44707,99,5135491,5180722,10,302,60,211,37,82,42,93,21,504,6,300,7,54,1,15,95.728,10,7,7,7
269764,741,0,3,3,2,8,0,0,0,2,2,5181074,6.119711512,116222,97,5064892,5181074,12,159,26,179,32,27,38,1,19,2,30,463,1,22,6,5,42.88,0,0,0,0
269865,745,10,15,18,28,220,3,21,23,101,113,5180928,6.119831603,4748,99,5176295,5180928,6,120,38,126,75,47,21,455,42,26,1,129,4,27,5,14,412.934,288.24,250.34,225.89,30.75
2601555,157,0,1,1,1,61,0,0,0,42,59,5180928,6.119831603,104344,97,5076588,5180928,9,37,21,19,3,7,5,5,88,8,1,8,6,4,1,1,47.5,32.85,8.4,5.8,5.8
2609376,278,3,44,47,85,2433,4,341,360,1619,1771,5186050,6.123194879,58,99,5186077,5186050,3,74,15,48,18,10,11,25,6,56,0,73,5,12,0,8,2548.67,164.344,39.28,25.85,2.85
2612653,263,3,15,15,46,194,1,4,4,115,116,5183781,6.120547774,2617,99,5181340,5183781,3,71,10,57,7,16,10,3,34,5,23,92,56,8,0,8,560.03,49.58,18,15,15
2645744,18,0,24,27,46,1589,2,232,246,1036,1236,5181074,6.119711512,299,99,5180788,5181074,8,26,12,49,28,13,18,154,13,3,1,72,2,23,3,3,1437.39,120.85,87.05,37,1.5
2649906,587,0,4,5,5,123,1,2,2,71,72,5190687,6.12617051,21370,99,5169315,5190687,5,218,25,97,21,21,12,8,2,7,4,23,1,17,1,13,163.882,17.26,6.5,3.5,2.5
2654864,1506,63,2,2,0,6,3,0,0,1,1,4758548,5.708603381,254078,94,4504526,4758548,8,599,63,361,22,73,49,16,2,0,5,537,4,47,3,33,16.956,0,0,0,0
2655228,881,61,1,1,1,81,0,1,1,51,60,5123803,6.064144115,58611,98,5065247,5123803,5,299,28,120,31,18,7,4,1,5,7,25,3,30,2,9,76.3,27.5,6.5,4.5,3
2669551,1409,0,3,3,3,8,0,0,0,2,2,4768064,5.500977118,79460,98,4688693,4768064,34,472,119,167,45,137,69,31,197,754,2,40,25,104,8,44,49.692,37.192,0,0,0
2676072,921,45,9,11,1,1211,0,42,42,1062,1116,5181074,6.119711512,947,99,5180143,5181074,10,343,47,224,22,50,27,44,4,42,33,472,2,78,7,29,886.946,66.6,20.75,11.8,3.1
2679605,533,3,4,4,1,8,0,0,0,2,3,5190641,6.126072083,132970,97,5057631,5190641,2,152,15,76,8,12,12,16,2,1,1,454,1,13,2,5,37.6,23.368,9.36,0,0
2692729,1535,0,4,4,5,304,5,5,5,135,152,5188882,6.124534158,8823,99,5180254,5188882,11,523,58,222,64,50,14,9,3,17,13,65,6,45,4,19,293.356,86.906,14.5,1.5,0
2695376,351,1,40,48,78,620,3,31,34,400,418,5187054,6.124128646,417,99,5186637,5187054,2,93,15,67,18,17,20,13,27,5,28,122,5,14,3,13,1256.754,150.556,66.24,28.792,0
2696088,425,0,15,19,25,843,4,120,124,530,617,5183409,6.120454183,1112,99,5182460,5183409,5,145,31,44,25,20,19,8,227,20,2,22,11,31,2,9,825.458,439.536,284.774,130.3,35.35
271312,1021,14,5,8,0,39,2,1,1,26,27,5181074,6.119711512,87598,98,5093449,5181074,17,367,38,189,22,55,50,35,9,5,2,766,2,88,2,19,55.8,24.58,23.08,14.08,3
271315,3720,172,3,4,0,13,7,0,0,1,1,4980612,5.893370921,185850,96,4794756,4980612,37,1275,153,920,97,220,119,166,14,15,8,2579,3,196,14,87,24.608,8,0,0,0
271440,539,7,2,3,0,3,0,0,0,0,0,4681522,5.699093403,431214,90,4250208,4681522,7,102,24,131,25,33,28,2,35,3,15,272,1,13,2,16,10.032,0,0,0,0
271551,1439,5,7,7,0,12,2,0,0,1,1,5180928,6.119831603,83301,98,5097701,5180928,15,361,60,375,42,91,72,7,42,1,98,726,7,65,10,16,58.276,5,5,0,0
272113,1136,34,3,3,4,10,1,0,0,1,1,5037615,5.96490937,69123,98,4967904,5037615,9,359,36,285,18,104,45,101,10,460,1,277,9,72,3,35,64.516,0,0,0,0
272948,1261,64,1,1,0,10,2,2,2,4,4,4600266,5.409323942,293682,93,4305148,4600266,6,460,46,294,33,97,61,45,12,7,9,762,6,70,2,26,13.5,0,0,0,0
273700,1641,7,2,2,0,3,1,0,0,0,0,5112033,6.0500786,300870,94,4811174,5112033,16,349,84,375,93,83,86,7,59,5,81,823,7,59,8,45,16.128,0,0,0,0
273705,1040,20,2,2,0,6,1,1,1,2,2,5047341,5.975784467,261264,94,4786126,5047341,2,290,48,219,26,70,40,231,12,5,2,659,4,28,3,19,18.02,1,0,0,0
274476,1675,20,1,1,0,5,1,1,1,1,1,3627218,4.949751338,249225,93,3376118,3627218,21,512,107,336,39,119,81,168,67,666,1,544,9,62,9,27,11.5,0,0,0,0
274760,875,9,2,2,0,3,1,0,0,0,0,3932902,5.022501323,171285,95,3760735,3932902,12,232,55,204,20,64,44,10,5,3,18,783,3,37,3,13,17.376,0,0,0,0
274810,550,6,4,6,4,30,1,3,3,14,16,5181074,6.119711512,59229,98,5121873,5181074,10,146,30,78,13,34,32,98,9,90,0,287,1,25,1,2,77.242,43.25,26,0,0
275456,1,0,3,3,1,19,4,0,0,9,9,5034955,5.960537863,95462,98,4939438,5034955,19,242,65,198,53,83,53,503,51,154,5,134,5,23,6,29,48.678,3.5,3,0,0
275749,580,7,1,1,0,8,0,0,0,4,5,5181074,6.119711512,307752,94,4872854,5181074,18,186,41,48,13,40,23,7,205,38,1,5,12,29,5,15,16.1,1.25,0.25,0.25,0.25
277245,142,4,9,9,7,375,0,11,11,337,341,5187004,6.12413708,6534,99,5180475,5187004,2,22,12,30,7,10,9,2,1,1,42,66,3,7,1,5,347.478,21.45,6.6,6.35,0
277251,565,17,3,4,0,65,1,2,2,45,57,5187054,6.124128646,88353,98,5098697,5187054,20,107,26,144,42,63,39,242,29,49,7,114,6,30,5,20,55.452,7.7,1.5,1,0
277437,7267,2,2,2,0,15,9,0,0,3,3,4977872,5.89268568,158226,96,4819668,4977872,113,1076,434,671,259,291,216,134,141,6383,0,193,21,127,12,90,28.976,3,3,0,0
277601,9311,10,2,3,0,12,4,0,0,4,4,4995410,5.912553866,222587,95,4772864,4995410,123,1672,451,1566,391,386,289,13,131,6,281,1606,16,233,31,73,20.768,4.6,0,0,0
277830,190,8,4,9,3,369,1,79,81,245,271,5187004,6.12413708,9611,99,5177435,5187004,2,21,7,25,16,8,8,91,9,2,0,46,1,5,3,4,277.984,34.35,25.25,6.75,2
277881,9631,51,1,1,0,5,1,0,0,2,2,5181137,6.119982068,340985,93,4840152,5181137,171,2136,428,1118,529,381,288,68,127,152,56,526,53,270,17,122,14.588,8.088,8.088,8.088,0
277886,633,7,1,1,0,15,9,1,1,3,4,5165365,6.099983879,410694,92,4754659,5165365,4,250,25,135,7,39,26,13,1,2,1,367,1,42,1,11,12.106,1.85,1.85,0,0
278678,163,33,1,1,0,2,1,0,0,0,0,4729490,5.501391767,473421,89,4256079,4729490,4,28,4,35,15,14,8,6,40,4,0,1,5,13,1,13,9.176,0,0,0,0
2706806,532,10,2,2,10,102,0,9,9,70,78,5168589,6.102312171,29128,99,5139487,5168589,4,160,22,144,11,38,20,22,3,0,1,436,1,28,1,6,130.478,0,0,0,0
2724492,483,0,1,1,0,2,1,0,0,0,0,4309194,4.977448295,402483,90,3907107,4309194,11,147,29,54,13,51,13,5,85,9,2,4,3,23,2,5,9.064,0,0,0,0
2743484,592,2,1,1,1,13,0,1,1,7,7,5067963,6.002815899,151016,97,4916932,5067963,16,172,39,59,7,44,26,30,155,142,5,9,7,12,0,23,31.53,17.58,5.08,0,0
2744446,348,0,1,1,1,3,0,0,0,0,0,5181137,6.119982068,229650,95,4951457,5181137,8,76,14,78,7,16,15,8,58,0,22,95,2,12,3,3,21.504,0,0,0,0
2745473,144,0,1,1,10,57,0,2,2,35,43,5131029,6.071121341,32613,99,5098430,5131029,1,21,6,30,13,8,4,49,8,2,1,37,3,5,2,5,118.45,1.5,0,0,0
2746610,244,4,2,2,0,4,1,0,0,1,1,4907871,5.834991792,223429,95,4683055,4907871,5,62,36,31,7,21,19,10,98,21,0,4,7,15,1,7,20,14,14,0,0
2750892,81,0,3,3,1,5,1,0,0,0,0,5186943,6.124126568,165092,96,5021896,5186943,5,16,2,12,3,6,5,12,1,18,1,15,1,3,2,2,30.16,8,8,8,8
2758457,242,0,1,2,2,84,2,7,8,56,68,5187004,6.12413708,68214,98,5118840,5187004,2,36,9,31,15,8,5,95,13,2,2,72,1,5,1,2,69.014,4.25,4,1,0
2776177,390,1,11,13,16,1638,1,40,42,1459,1553,5181074,6.119711512,755,99,5180335,5181074,13,98,20,67,27,24,24,24,72,131,0,101,3,26,7,22,972.088,71,52.1,4.95,3.95
2788399,1899,66,1,1,1,4,1,0,0,1,1,5005423,5.928822866,210162,95,4793915,5005423,9,484,63,394,45,74,42,102,11,5,3,1044,2,80,8,30,22,13,0,0,0
2798770,528,22,13,16,9,2077,1,137,143,1578,1873,5186050,6.123194879,353,99,5185704,5186050,9,113,19,143,41,38,42,124,19,66,5,184,7,33,6,21,1339.222,144.908,48.6,20.95,8
2802977,1335,19,1,1,0,1,0,0,0,0,0,4692692,5.430907212,822551,82,3849401,4692692,13,431,102,326,24,64,52,33,6,1,7,1148,3,42,4,15,5,0,0,0,0
2807872,111,0,4,4,30,145,1,10,10,90,97,5187004,6.12413708,7067,99,5179969,5187004,4,12,3,26,11,4,3,49,8,1,1,17,2,6,2,2,332.45,0,0,0,0
2808184,522,1,1,1,0,2,0,1,1,0,0,4955583,5.872506383,862607,82,4087767,4955583,16,155,35,71,15,50,17,24,352,15,2,31,73,36,6,11,5.25,5,5,0,0
2820556,270,3,44,48,14,6778,7,903,935,5125,5658,5187004,6.12413708,11,99,5187039,5187004,4,75,10,56,13,23,13,19,5,6,9,109,2,10,1,8,4687.58,850.018,84.382,54.862,21.53
2832563,297,0,1,1,0,10,1,2,2,6,6,5190687,6.12617051,303437,94,4887214,5190687,6,26,14,20,3,25,12,6,156,2,2,5,40,35,3,8,16.43,13.08,5,5,1
2847550,291,2,25,45,23,2418,2,257,284,1447,2017,5180928,6.119831603,207,99,5180852,5180928,1,51,15,80,20,15,12,6,18,2,7,185,5,17,3,3,1633.886,468.99,233.06,109.5,41.45
2848949,477,0,1,1,1,4,1,1,1,0,0,5066812,6.001416468,292052,94,4774808,5066812,10,140,39,38,9,35,12,11,47,283,0,6,6,21,3,8,16.37,8.25,0,0,0
2868283,885,13,1,1,2,3,0,0,0,0,0,4492724,4.765883866,127854,97,4364355,4492724,18,303,50,133,15,43,23,14,117,182,1,11,26,39,7,21,25,0,0,0,0
2885053,1283,0,2,2,4,10,3,0,0,0,0,5141491,6.080702614,85748,98,5055730,5141491,26,344,105,137,26,94,42,44,229,651,3,21,9,32,4,32,56.08,50.08,50.08,50.08,50.08
2896984,89,0,6,12,1,45,4,1,2,19,25,5173976,6.105701133,65117,98,5108977,5173976,3,61,54,48,26,19,9,241,58,16,0,21,4,25,1,8,71.336,28.9,2.45,2.2,0
2897102,856,0,13,28,3,231,1,14,20,124,164,5187004,6.12413708,12399,99,5174629,5187004,22,267,85,138,43,91,33,8,548,27,18,66,11,117,2,0,235.918,100.58,55.43,42.542,21.932
2905465,303,4,15,16,70,780,0,36,36,593,635,5182690,6.120457797,499,99,5182367,5182690,4,84,18,45,14,25,12,8,23,66,2,45,2,6,1,12,1170.19,8,5.25,0.25,0
2927682,271,1,11,11,37,345,1,16,19,242,247,5181074,6.119711512,2332,99,5178755,5181074,2,102,11,59,8,10,16,1,1,0,5,9,2,15,2,3,590.248,58.816,26.35,26.35,0
2931044,191,4,7,7,34,316,0,3,3,229,256,5190687,6.12617051,3358,99,5187328,5190687,6,67,12,38,8,15,5,8,48,14,4,13,2,18,4,4,499.308,11.1,4.05,2.7,0
2931135,1904,16,9,11,12,413,1,4,4,338,369,5181074,6.119711512,5563,99,5175520,5181074,16,515,59,414,42,77,61,137,3,5,2,1381,4,67,2,16,378.668,62.698,31.868,0,0
2931190,237,5,4,4,3,97,8,35,39,30,34,5190587,6.126011942,46769,99,5143854,5190587,2,35,16,36,22,16,6,153,31,7,1,25,2,3,1,2,92.938,29.08,23.58,6.58,6.08
2944229,659,19,0,0,1,45,4,0,0,3,40,5181074,6.119711512,330118,93,4847802,5181074,16,225,21,114,16,64,38,7,33,38,13,60,8,34,1,18,15,1,1,1,1
2946853,115,2,19,19,57,753,1,279,288,316,381,5181074,6.119711512,864,99,5180214,5181074,2,33,2,21,9,4,11,1,21,7,17,36,19,4,0,5,920.908,24,17,0,0
2946894,248,3,11,11,15,201,1,6,6,154,161,5181074,6.119711512,7716,99,5173363,5181074,1,88,8,54,7,14,3,12,2,19,2,141,1,15,0,8,316.96,2.35,0,0,0
2959990,14686,18,2,2,0,25,17,0,0,4,4,5181263,6.119985371,237247,95,4944020,5181263,339,1846,484,1173,1076,414,338,25,194,12,14,60,54,169,22,107,20.884,4,3,3,3
2972120,413,0,34,43,129,1721,1,242,252,1133,1203,5189403,6.12520309,89,99,5189412,5189403,3,70,12,82,12,11,12,4,11,1,34,174,2,13,1,6,2240.406,271.672,191.842,72.63,35.63
2975802,122,0,39,44,89,585,1,28,29,358,388,5183409,6.120454183,402,99,5183126,5183409,3,44,8,23,7,8,7,9,44,22,3,16,1,10,1,2,1278.73,642.678,555.192,516.108,7
2982817,1756,11,3,3,3,537,6,16,17,367,426,5189265,6.125304121,4643,99,5184728,5189265,25,555,75,275,64,72,42,19,8,30,16,102,2,58,7,34,418.556,143.056,54.106,30.2,14.35
2993580,634,1,26,33,38,1359,109,76,82,955,1023,5187054,6.124128646,436,99,5186618,5187054,14,122,40,100,46,16,19,349,44,16,4,105,4,13,2,10,1234.552,135.11,79.98,58.48,23.08
3001691,147,11,12,14,3,3174,0,81,86,2718,3054,5183781,6.120547774,145,99,5183897,5183781,1,43,8,27,9,7,6,6,8,14,5,34,2,11,1,9,1890.65,74.25,36,11.7,5.5
3008770,3940,12,1,1,0,2,0,0,0,0,0,4687783,5.705275547,711072,84,3976597,4687783,47,1261,208,653,79,227,113,11,11,2,4,51,3,68,6,27,6.112,0,0,0,0
3021621,288,1,9,13,3,1559,1,120,120,1248,1382,5186445,6.123467319,566,99,5185956,5186445,2,65,10,92,9,22,17,15,7,13,12,142,1,18,3,8,1107.762,70.08,37.15,18.6,2.1
3030718,1319,11,54,68,167,1921,1,194,199,1232,1316,5187004,6.12413708,55,99,5186959,5187004,9,377,51,342,77,76,57,253,11,7,3,730,3,57,1,22,2644.238,449.284,422.934,98.33,76
3037749,239,1,1,4,0,185,1,14,14,142,165,5181074,6.119711512,34467,99,5146608,5181074,5,53,21,47,11,12,7,127,39,19,0,17,4,4,1,11,116.03,4.25,0.5,0,0
3044379,2056,16,57,65,92,2921,3,164,165,2312,2471,5181074,6.119711512,43,99,5181034,5181074,20,605,81,411,64,72,57,208,9,2,8,1330,5,87,3,40,2890.444,238.648,177.24,103.708,35.55
3044386,434,5,54,107,92,1888,1,63,68,1282,1540,5190687,6.12617051,91,99,5190594,5190687,4,133,18,102,17,17,21,2,33,2,53,59,3,22,1,18,2218.696,667.186,370.712,217.018,103.13
3058702,347,1,18,19,76,1087,0,76,80,773,820,5181074,6.119711512,277,99,5180802,5181074,8,100,17,64,14,21,12,10,47,110,2,26,3,22,4,16,1472.76,209.55,86.6,47.5,13.25
3069291,537,1,32,34,36,901,1,100,101,627,710,5181074,6.119711512,661,99,5180416,5181074,3,160,17,98,26,20,27,3,13,1,43,294,1,31,3,4,1033.146,103.884,64.858,34.008,34.008
316888,809,0,6,6,2,16,3,0,0,4,4,5180928,6.119831603,74534,98,5106527,5180928,17,206,85,83,27,48,39,25,145,480,3,38,17,44,5,18,64.004,24.38,0,0,0
3110430,572,4,1,1,1,7,1,0,0,4,4,5124723,6.064463148,179780,96,4944342,5124723,10,173,40,96,13,26,20,7,115,209,3,12,3,32,4,11,27,16,16,15,0
3114370,113,3,18,19,55,251,5,18,18,127,133,5187004,6.12413708,1701,99,5185352,5187004,4,31,3,26,4,6,7,3,9,1,18,44,24,5,1,2,680.762,37.252,19.93,3,0
3119424,2514,0,0,0,1,5,4,0,0,0,0,5180722,6.109528412,503175,89,4656211,5180722,25,647,161,500,102,110,76,3,142,4,166,675,12,65,13,31,10,7,7,7,0
